# RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,
##RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.hookline,entity.priceDisplayValue,entity.priceOriginalValue,entity.dealerLocatorUrl,entity.productGroup,entity.brandValueClass,entity.onlineDate,entity.keyBenefits1,entity.keyBenefits2,entity.keyBenefits3,entity.keyBenefits4,entity.keyBenefits5
HKP110150F,arsiv,arsiv,Midi Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00644605_294231_HKP110150Q_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HKP110150F?breadcrumb=null,0,0,Solo Midi Fırın: küçük alanlarda bile ızgara ve pişirme yapmanızı sağlar,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HKP110150F,-,Serie | 2,0,,,,,
HKP110120,arsiv,arsiv,Midi Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00644606_294232_HKP110120Q_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HKP110120?breadcrumb=null,0,0,Solo Midi Fırın: küçük alanlarda bile ızgara ve pişirme yapmanızı sağlar,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HKP110120,-,Serie | 2,0,,,,,
HGV79W320T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044084_HGV74W320T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV79W320T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV79W320T,-,Serie | 2,0,Wok ocak gözü: 3.6 kW'a kadar kuvvetli pişirme,Ekran: sıcaklık ve saati gösteren elektronik ekran,3D HotAir Plus: optimum ısı dağılımı sayesinde aynı anda 3 tepside mükemmel pişirme,A -20%: A sınıfından %20 daha verimli enerji sınıfı ile en iyi pişirme sonuçları,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma performansı
HGV795320T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044093_HGV745320T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV795320T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV795320T,-,Serie | 2,0,Ekran: sıcaklık ve saati gösteren elektronik ekran,3D HotAir Plus: optimum ısı dağılımı sayesinde aynı anda 3 tepside mükemmel pişirme,A -20%: A sınıfından %20 daha verimli enerji sınıfı ile en iyi pişirme sonuçları,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma performansı,
HGV795220T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044068_HGV725220T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV795220T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV795220T,Gazlı ocak,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma,
HGV74X456T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458373_83002_HGV74X456T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV74X456T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV74X456T,-,Serie | 2,0,Wok ocak gözü: 3.6 kW'a kadar güçlü pişirme,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,SoftClose : Özel menteşe sistemi sayesinde yavaşça kapanan kapı.
HGV74W356T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00477403_101120_HGV74W356T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV74W356T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV74W356T,-,-,0,Wok ocak gözü: 3.6 kW'a kadar güçlü pişirme,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,SoftClose : Özel menteşe sistemi sayesinde yavaşça kapanan kapı.
HGV74W320T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044084_HGV74W320T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV74W320T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV74W320T,Gazlı ocak,Serie | 2,0,Wok ocak gözü: 3.6 kW'a kadar güçlü pişirme,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için
HGV74D353T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458371_82999_HGV74D353T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV74D353T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV74D353T,-,Serie | 2,0,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,SoftClose : Özel menteşe sistemi sayesinde yavaşça kapanan kapı.,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma
HGV745360T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044094_HGV745360T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV745360T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV745360T,Gazlı ocak,Serie | 2,0,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma
HGV725220T,arsiv,arsiv,Multifonksiyon fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA044068_HGV725220T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV725220T?breadcrumb=null,0,0,Elektrikli solo fırın- 8 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV725220T,Gazlı ocak,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma,,
HGV69W123T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458336_82931_HGV62W123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV69W123T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV69W123T,-,Serie | 2,0,Wok ocak gözü: 3.6 kW'a kadar güçlü pişirme,A (-10%): A sınıfından %10 daha verimli,,,
HGV695223T,arsiv,arsiv,Multifonksiyonel Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00650054_298667_HGV625223T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV695223T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV695223T,-,Serie | 2,1511996400,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,,
HGV64W323T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458364_82983_HGV64W323T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV64W323T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV64W323T,-,Serie | 2,0,Wok ocak gözü: 3.6 kW'a kadar güçlü pişirme,A (-10%): A sınıfından %10 daha verimli,,,
HGV64D323T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458357_82968_HGV64D323T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV64D323T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV64D323T,-,Serie | 2,0,A (-10%): A sınıfından %10 daha verimli,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,
HGV625253T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00476800_101067_HGV625253H_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV625253T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV625253T,-,Serie | 2,0,A (-10%): A sınıfından %10 daha verimli,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,
HGV625223T,arsiv,arsiv,Multifonksiyonel Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00650054_298667_HGV625223T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV625223T?breadcrumb=null,0,0,Elektrikli solo fırın- 7 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV625223T,-,Serie | 2,1511996400,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,,
HGV595123T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458305_82897_HGV525123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV595123T?breadcrumb=null,0,0,Elektrikli solo fırın- 2 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV595123T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,,
HGV593124T,arsiv,arsiv,Turbo Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00641812_292054_HGV523123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV593124T?breadcrumb=null,0,0,Elektrikli solo fırın- 2 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV593124T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,,
HGV52D153T,arsiv,arsiv,Turbo Fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00650038_298663_HGV52D153T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV52D153T?breadcrumb=null,0,0,Elektrikli solo fırın- 3 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV52D153T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,,
HGV52D123T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458321_82914_HGV52D123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV52D123T?breadcrumb=null,0,0,Elektrikli solo fırın- 3 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV52D123T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Katlanabilir kapı: fırının kolay açılıp kapanması için,,
HGV525123T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00458305_82897_HGV525123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV525123T?breadcrumb=null,0,0,Elektrikli solo fırın- 2 pişirme programı ve gazlı ocak.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV525123T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,Katlanabilir kapı: fırının kolay açılıp kapanması için,,,
HGV523123T,arsiv,arsiv,Solo gaz kombinasyonlu fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00641812_292054_HGV523123T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HGV523123T?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HGV523123T,-,Serie | 2,0,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A (-20%): Düşük enerji tüketimiyle en iyi pişirme sonuçları.,,,
HEZ394300,arsiv,arsiv,Bağlantı çubuğu,//media3.bosch-home.com/Product_Shots/600x600/no-picture-available.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HEZ394300?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HEZ394300,-,-,0,Ankastre dominolar için bağlantı çıtası,,,,
HEZ317000,aksesuarlar,pisirme grubu,Firin aksesuari,//media3.bosch-home.com/Product_Shots/600x600/MCSA020262_HEZ317000_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/aksesuarlar/HEZ317000?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HEZ317000,-,-,0,35cm çapında bulaşık makinesinde yıkanabilen pizza tepsisi,,,,
HEZ298114,aksesuarlar,pisirme grubu,Küçük tencere halkası,//media3.bosch-home.com/Product_Shots/600x600/MCSA041717_HEZ298114_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/pisirme-grubu/aksesuarlar/HEZ298114?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HEZ298114,-,-,0,-,,,,
HEV43W350E,arsiv,arsiv,Gazlı ve elektrikli kombine tezgahaltı ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA016572_HEV43W350E_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HEV43W350E?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HEV43W350E,-,-,0,Multifonksiyonel Fırın,Yan duvarlar- arka duvar ve fırın tavanı ecoClean temizleme sistemli,Granit emaye geniş iç hacim,Tamamen cam iç kapak,
HEV43W350,arsiv,arsiv,Tezgahaltı fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA016590_HEV43W350_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HEV43W350?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HEV43W350,-,-,0,Multifonksiyonel Fırın,Fırın arka duvarında EcoClean temizlik sistemi,Granit emaye geniş iç hacim,Vario ızgara,
HCE754853,arsiv,arsiv,Solo elektrikli fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00450869_76255_HCE754853_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HCE754853?breadcrumb=null,0,0,Elektrikli solo fırın: 10 pişirme programı ve cam seramik ocak- kolay temizlik,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HCE754853,-,Serie | 4,0,Ekran ve AutoPilot: sıcaklığı ve zamanı gösteren elektronik ekran ve 40 adet tanımlanmış otomatik program,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,HotAir Eco: tek tepside yapılan pişirme için enerji verimli pişirme programı,A -30 %: A sınıfından %30 daha verimli- minimum enerji tüketimi ile mükemmel pişirme sonuçları,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma
HCE743350E,arsiv,arsiv,Solo elektrikli fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA043991_HCE743350E_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HCE743350E?breadcrumb=null,0,0,Elektrikli solo fırın: 8 pişirme programı ve cam seramik ocak- kolay temizlik,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HCE743350E,-,Serie | 4,0,Ekran: saat ve sıcaklık değerlerini gösteren elektronik ekran,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Hızlı ön ısıtma: aynı enerji ile %30 daha hızlı ısıtma,
HCE722120,arsiv,arsiv,Solo elektrikli ocak,//media3.bosch-home.com/Product_Shots/600x600/MCSA043983_HCE722120_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HCE722120?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HCE722120,-,Serie | 4,0,Cam seramik ocak,Multifonksiyon,4 HighSpeed elektrikli ocak gözü (1 adet çift halkalı ocak gözü- 1 adet oval ocak gözü),Sol ön: Standart ocak gözü 1.8 kW,
HCE422120,arsiv,arsiv,Statik fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA043981_HCE422120_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HCE422120?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HCE422120,Cam seramik ocak,Serie | 4,0,4 HighSpeed elektrikli ocak gözü,4' lü artık ısı göstergesi,Sol ön: Standart ocak gözü 1.2 kW,Sol arka: Standart ocak gözü 1.8 kW,
HBX33R51,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00470952_95886_HBX33R51_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBX33R51?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBX33R51,-,-,0,XXL ve granit emaye geniş fırın iç hacmi,Elektronik saat,Güçlü fırın içi aydınlatma,Soğuk hava fanı,
HBR33B550,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA037475_HBR33B550_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBR33B550?breadcrumb=null,0,0,Kendi kendine temizlik sistemine sahip ankastre fırın.,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBR33B550,-,Serie | 8,0,EcoClean : Özel yüzeye sahip fırın duvarları sayesinde yağı ve kiri yok eder.,3D HotAir Plus: Optimum ısı dağılımı sayesinde aynı anda 3 tepside de mükemmel sonuçlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,Side-opening Kapı: sağa açılan kapı,
HBN880750,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA006719_HBN880750_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN880750?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN880750,-,-,0,800 W gücünde mikrodalga entegre,Pyrolitik kendi kendini temizleme sistemi,Multifonksiyonel yoğun ıstma,EPS sistemli,
HBN560551J,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA029132_HBN560551J_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN560551J?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN560551J,-,-,0,3D premium multifonksiyonel ısıtma,EcoClean temizlik sistemi,EPS sistemli,Sembol göstergeler,
HBN560550J,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA015029_HBN560550J_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN560550J?breadcrumb=null,0,0,-,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN560550J,-,-,0,EcoClean temizleme sistemi,3D premium multifonksiyonel ısıtma sistemi,EPS sistemi,Sembol göstergeler,
HBN539E3T,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00758320_402811_HBN539E3T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN539E3T?breadcrumb=null,0,0,Sıcak hava fonksiyonuna sahip fırın: eş zamanlı olarak 2 seviyeye kadar mükemmel pişirme,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN539E3T,-,Serie | 2,0,HotAir: ısının eş zamanlı olarak 2 tepsiye de optimum şekilde iletilmesini sağlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,,,
HBN539E1T,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA053278_HBN532E3T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN539E1T?breadcrumb=null,0,0,Sıcak hava fonksiyonuna sahip fırın: eş zamanlı olarak 2 seviyeye kadar mükemmel pişirme,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN539E1T,-,Serie | 2,0,HotAir: ısının eş zamanlı olarak 2 tepsiye de optimum şekilde iletilmesini sağlar,Katlanabilir kapı: fırının kolay açılıp kapanabilmesi için,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,,
HBN501E1T,arsiv,arsiv,Ankastre fırın,//media3.bosch-home.com/Product_Shots/600x600/MCSA00758318_402810_HBN501E1T_def.jpg,0,https://www.bosch-home.com.tr/urun-listesi/arsiv/HBN501E1T?breadcrumb=null,0,0,Sıcak hava fonksiyonuna sahip fırın: eş zamanlı olarak 2 seviyeye kadar mükemmel pişirme,,-,https://www.bosch-home.com.tr/yetkili-saticilar?product=HBN501E1T,-,Serie | 2,0,HotAir: ısının eş zamanlı olarak 2 tepsiye de optimum şekilde iletilmesini sağlar,A -20%: A sınıfından %20 daha az enerji tüketimiyle en iyi pişirme sonuçları.,,,
